"","date","time.x","Lat","Lon","Base","day.x","month.x","year.x","timeNum","time.y","hourlyskyconditions","hourlydrybulbtempf","hourlywetbulbtempf","hourlyrelativehumidity","hourlywindspeed","dailyweather","dailysnowfall","dailyprecip","dailysnowdepth","day.y","month.y","year.y"
"4027",2014-04-01,19:30:00,40.7505,-73.9854,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4028",2014-04-01,19:30:00,40.7536,-73.9806,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4029",2014-04-01,19:30:00,40.7556,-73.9838,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4030",2014-04-01,19:30:00,40.7644,-73.9772,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4031",2014-04-01,19:31:00,40.7562,-73.8236,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4032",2014-04-01,19:31:00,40.7103,-73.9848,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4033",2014-04-01,19:31:00,40.7564,-73.9779,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4034",2014-04-01,19:31:00,40.734,-73.9891,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4035",2014-04-01,19:31:00,40.7374,-73.9799,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4036",2014-04-01,19:32:00,40.7829,-73.9722,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4037",2014-04-01,19:32:00,40.7571,-73.9776,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4038",2014-04-01,19:32:00,40.7154,-74.0157,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4039",2014-04-01,19:32:00,40.7576,-73.9754,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4040",2014-04-01,19:32:00,40.7569,-73.9823,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4041",2014-04-01,19:33:00,40.7573,-73.9861,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4042",2014-04-01,19:34:00,40.7319,-74.0066,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4043",2014-04-01,19:34:00,40.7141,-74.0147,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4044",2014-04-01,19:35:00,40.7262,-74.0075,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4045",2014-04-01,19:35:00,40.6886,-73.9852,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4046",2014-04-01,19:35:00,40.7613,-73.9832,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4047",2014-04-01,19:35:00,40.7218,-74.0051,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4048",2014-04-01,19:35:00,40.7312,-73.9951,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4049",2014-04-01,19:35:00,40.76,-73.9764,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4050",2014-04-01,19:36:00,40.7785,-73.9791,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4051",2014-04-01,19:36:00,40.7699,-73.8644,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4052",2014-04-01,19:36:00,40.745,-74.03,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4053",2014-04-01,19:36:00,40.7425,-74.003,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4054",2014-04-01,19:37:00,40.7558,-73.9679,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4055",2014-04-01,19:37:00,40.7921,-73.9699,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4056",2014-04-01,19:37:00,40.7742,-73.873,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4057",2014-04-01,19:37:00,40.739,-73.9898,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4058",2014-04-01,19:38:00,40.7207,-73.9996,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4059",2014-04-01,19:38:00,40.7576,-73.9692,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4060",2014-04-01,19:38:00,40.7622,-73.9714,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4061",2014-04-01,19:38:00,40.6034,-73.964,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4062",2014-04-01,19:39:00,40.7449,-74.0071,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4063",2014-04-01,19:39:00,40.7635,-73.9771,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4064",2014-04-01,19:39:00,40.7713,-73.9595,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4065",2014-04-01,19:39:00,40.7245,-73.9924,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4066",2014-04-01,19:39:00,40.7784,-73.9511,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4067",2014-04-01,19:39:00,40.761,-73.981,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4068",2014-04-01,19:40:00,40.7736,-73.9641,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4069",2014-04-01,19:40:00,40.6814,-73.9886,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4070",2014-04-01,19:41:00,40.7546,-73.9877,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4071",2014-04-01,19:41:00,40.6654,-73.9957,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4072",2014-04-01,19:41:00,40.7517,-73.9824,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4073",2014-04-01,19:41:00,40.7621,-73.9683,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4074",2014-04-01,19:41:00,40.7636,-73.9765,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4075",2014-04-01,19:41:00,40.7553,-73.9866,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4076",2014-04-01,19:42:00,40.76,-73.974,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4077",2014-04-01,19:42:00,40.8435,-73.8338,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4078",2014-04-01,19:42:00,40.7494,-73.9946,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4079",2014-04-01,19:42:00,40.6761,-73.8616,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4080",2014-04-01,19:43:00,40.7265,-73.9802,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4081",2014-04-01,19:44:00,40.6448,-73.7825,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4082",2014-04-01,19:45:00,40.7359,-73.9852,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4083",2014-04-01,19:45:00,40.7506,-74.0247,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4084",2014-04-01,19:45:00,40.7596,-73.9785,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4085",2014-04-01,19:46:00,40.7468,-73.9846,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4086",2014-04-01,19:46:00,40.7103,-73.9846,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4087",2014-04-01,19:46:00,40.7104,-73.9846,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4088",2014-04-01,19:46:00,40.7455,-73.9867,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4089",2014-04-01,19:46:00,40.6929,-73.9937,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4090",2014-04-01,19:47:00,40.7547,-73.98,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4091",2014-04-01,19:47:00,40.7585,-73.979,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4092",2014-04-01,19:47:00,40.7557,-73.9751,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4093",2014-04-01,19:48:00,40.7553,-73.9813,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4094",2014-04-01,19:48:00,40.751,-73.9804,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4095",2014-04-01,19:48:00,40.7115,-74.0068,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4096",2014-04-01,19:48:00,40.7301,-73.9943,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4097",2014-04-01,19:48:00,40.7407,-73.9798,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4098",2014-04-01,19:48:00,40.7323,-73.9947,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4099",2014-04-01,19:48:00,40.7678,-73.9832,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4100",2014-04-01,19:49:00,40.7563,-73.983,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4101",2014-04-01,19:49:00,40.7636,-73.9752,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4102",2014-04-01,19:49:00,40.7506,-73.9792,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4103",2014-04-01,19:49:00,40.6951,-74.1788,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4104",2014-04-01,19:49:00,40.7758,-73.9489,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4105",2014-04-01,19:49:00,40.6729,-73.9832,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4106",2014-04-01,19:49:00,40.6961,-73.9963,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4107",2014-04-01,19:50:00,40.7816,-73.9757,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4108",2014-04-01,19:50:00,40.7566,-73.9765,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4109",2014-04-01,19:50:00,40.7267,-74.0074,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4110",2014-04-01,19:50:00,40.7466,-74.0309,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4111",2014-04-01,19:50:00,40.7582,-73.9687,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4112",2014-04-01,19:51:00,40.7136,-74.0089,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4113",2014-04-01,19:52:00,40.7717,-73.9828,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4114",2014-04-01,19:52:00,40.7536,-73.9811,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4115",2014-04-01,19:53:00,40.7638,-73.9762,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4116",2014-04-01,19:54:00,40.7196,-74.0105,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4117",2014-04-01,19:54:00,40.7438,-74.0032,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4118",2014-04-01,19:54:00,40.7518,-73.9813,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4119",2014-04-01,19:55:00,40.7598,-73.9745,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4120",2014-04-01,19:55:00,40.7092,-74.0117,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4121",2014-04-01,19:55:00,40.7406,-73.9932,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4122",2014-04-01,19:55:00,40.7154,-74.0094,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4123",2014-04-01,19:56:00,40.774,-73.8723,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4124",2014-04-01,19:56:00,40.8005,-73.9546,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4125",2014-04-01,19:56:00,40.7209,-73.9967,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4126",2014-04-01,19:57:00,40.7234,-74.0087,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4127",2014-04-01,19:57:00,40.7428,-73.9868,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4128",2014-04-01,19:57:00,40.7064,-74.0095,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4129",2014-04-01,19:57:00,40.7419,-73.983,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4130",2014-04-01,19:58:00,40.6878,-73.9151,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4131",2014-04-01,19:58:00,40.7305,-74.0068,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4132",2014-04-01,19:58:00,40.7635,-73.9793,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4133",2014-04-01,19:58:00,40.7519,-73.9772,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4134",2014-04-01,19:58:00,40.7239,-73.997,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4135",2014-04-01,19:58:00,40.7634,-73.9715,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4136",2014-04-01,19:59:00,40.726,-74.0084,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4137",2014-04-01,19:59:00,40.7548,-73.977,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4138",2014-04-01,19:59:00,40.7248,-73.9947,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4139",2014-04-01,19:59:00,40.7248,-73.9947,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4140",2014-04-01,19:59:00,40.8006,-73.9681,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4141",2014-04-01,19:59:00,40.7084,-74.0005,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4142",2014-04-01,19:59:00,40.7905,-73.9679,"B02598","Tuesday",4,2014,20,19:51:00,"FEW:02 110",49,41,48,5,"","","",NA,"Tuesday",4,2014
"4143",2014-04-01,20:00:00,40.7568,-73.9785,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4144",2014-04-01,20:00:00,40.7073,-74.0137,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4145",2014-04-01,20:00:00,40.7284,-73.9976,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4146",2014-04-01,20:00:00,40.7061,-74.0092,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4147",2014-04-01,20:00:00,40.8973,-73.8635,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4148",2014-04-01,20:00:00,40.764,-73.9767,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4149",2014-04-01,20:00:00,40.8086,-73.945,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4150",2014-04-01,20:00:00,40.7765,-73.9507,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4151",2014-04-01,20:01:00,40.7045,-74.0096,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4152",2014-04-01,20:01:00,40.7286,-74.0016,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4153",2014-04-01,20:01:00,40.7476,-73.9847,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4154",2014-04-01,20:01:00,40.7231,-73.9558,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4155",2014-04-01,20:02:00,40.7452,-73.9925,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4156",2014-04-01,20:02:00,40.7187,-74.0049,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4157",2014-04-01,20:02:00,40.7199,-74.0003,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4158",2014-04-01,20:02:00,40.7592,-73.9726,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4159",2014-04-01,20:02:00,40.7579,-73.9749,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4160",2014-04-01,20:02:00,40.6882,-73.9729,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4161",2014-04-01,20:03:00,40.7632,-73.9783,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4162",2014-04-01,20:03:00,40.7211,-74.0011,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4163",2014-04-01,20:03:00,40.7267,-73.9962,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4164",2014-04-01,20:04:00,40.7538,-73.9884,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4165",2014-04-01,20:04:00,40.7233,-73.9523,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4166",2014-04-01,20:04:00,40.7551,-73.9726,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4167",2014-04-01,20:04:00,40.7556,-73.969,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4168",2014-04-01,20:04:00,40.6483,-73.7827,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4169",2014-04-01,20:04:00,40.675,-74.0015,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4170",2014-04-01,20:04:00,40.6484,-73.7835,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4171",2014-04-01,20:04:00,40.762,-73.9974,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4172",2014-04-01,20:05:00,40.8544,-73.9335,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4173",2014-04-01,20:05:00,40.7075,-73.9239,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4174",2014-04-01,20:05:00,40.6836,-73.977,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4175",2014-04-01,20:05:00,40.7439,-73.988,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4176",2014-04-01,20:06:00,40.7609,-73.9756,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4177",2014-04-01,20:06:00,40.7719,-73.9617,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4178",2014-04-01,20:07:00,40.6813,-73.9344,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4179",2014-04-01,20:07:00,40.7601,-73.9871,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4180",2014-04-01,20:07:00,40.7595,-73.9765,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4181",2014-04-01,20:07:00,40.7636,-73.9962,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4182",2014-04-01,20:08:00,40.7368,-73.9898,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4183",2014-04-01,20:08:00,40.7905,-73.9768,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
"4184",2014-04-01,20:08:00,40.7819,-73.9755,"B02598","Tuesday",4,2014,21,20:51:00,"CLR:00",48,41,54,5,"","","",NA,"Tuesday",4,2014
